Species 1,Species 2,Dist
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1783783784
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1791505792
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1689922481
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1697674419
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1689922481
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1684952978
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1684952978
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1677115987
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1820987654
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1705426357
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1976833977
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1768339768
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1697674419
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1786542923
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1776061776
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1783783784
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1705246914
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1961389961
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1713178295
MG571777 human VEN 2015 NA NA stool serotype 3,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1720679012
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1820987654
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1744548287
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1844135802
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1828703704
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1791505792
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1791277259
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1814671815
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1814671815
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1830115830
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1814671815
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1802010828
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.0177332305
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1645768025
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1692789969
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1969111969
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1775193798
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1791505792
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1830115830
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.2701238390
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059956 human USA NA Oxford NA cell-culture serotype 8,0.1689922481
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1832946636
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1152073733
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1156202144
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1202143951
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1840680588
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2253521127
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2316118936
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2245696401
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2253521127
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1787365177
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1787365177
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1771956857
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1771956857
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1771956857
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1771956857
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1156202144
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1787365177
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1817478732
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1817478732
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1817478732
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2269170579
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2269170579
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2261345853
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1186830015
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1832946636
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1933998465
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1832946636
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1960030746
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1771956857
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1148545176
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1918649271
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1848414540
MG571777 human VEN 2015 NA NA stool serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1171516080
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1071975498
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1732711733
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1087289433
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1071975498
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1787365177
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1810411810
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1825885978
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1779661017
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1771956857
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1825885978
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1766975309
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1877897991
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2237871674
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2300469484
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1933998465
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1972265023
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1795069337
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1810477658
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.2725868726
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1817478732
MK059956 human USA NA Oxford NA cell-culture serotype 8,MK059955 human USA NA Oxford NA cell-culture serotype 7,0.1908809892
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2123824451
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1574864236
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1827371695
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1829457364
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1860465116
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2115987461
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1878881988
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1894409938
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1582622188
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1894409938
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2123824451
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2115987461
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2123824451
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2123824451
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2115987461
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2217868339
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2123824451
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2115987461
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2131661442
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1894409938
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1878881988
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1878881988
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1894409938
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1894409938
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1909937888
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1837209302
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1878881988
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1582622188
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1582622188
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1582622188
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2155172414
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2155172414
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2155172414
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1837209302
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1590380140
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2021688613
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1574864236
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2102404965
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1871118012
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1837209302
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1998450813
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1598138092
MG571777 human VEN 2015 NA NA stool serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1852713178
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1736434109
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.0139211137
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1751937984
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1744186047
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1886645963
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.0255220418
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1909937888
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1894409938
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1878881988
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1917701863
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1858475894
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.1744548287
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2100313480
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2202194357
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2006196747
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059954 human USA NA Oxford NA cell-culture serotype 6,0.2115085537
