Species 1,Species 2,Dist
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1427921783
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1115664845
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0362647325
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0390022676
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1822727273
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1316029144
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1522727273
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1426624262
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2020937642
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1444849590
MK059956 human USA NA Oxford NA cell-culture serotype 8,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1065573770
MK059955 human USA NA Oxford NA cell-culture serotype 7,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1893491124
MK059954 human USA NA Oxford NA cell-culture serotype 6,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1790432802
MK059953 human USA NA Oxford NA cell-culture serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1381518756
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1453884598
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1282746161
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0413669065
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0426200090
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0462090624
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1449341209
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1143628996
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1134624043
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1296882061
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1162162162
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1458427987
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1453884598
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1458427987
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1449341209
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1453884598
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1462971377
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1458427987
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1453884598
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1462971377
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1207207207
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1211711712
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1134624043
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1116614138
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1130121567
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1139126520
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1134624043
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1134624043
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1130121567
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0403768506
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1130121567
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1291779584
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1291779584
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1291779584
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1518181818
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1518181818
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1504545455
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1528089888
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1198198198
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1300813008
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1385515070
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1125619090
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1139126520
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0412741140
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1513926325
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1305329720
MG571777 human VEN 2015 NA NA stool serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0421713773
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0093917710
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1539157990
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0120751342
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0107334526
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1148131472
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1607062019
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1148131472
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1148131472
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1116614138
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1152633949
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1086074808
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1218411552
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1444797819
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1527272727
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1518418688
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1274200810
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1225225225
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1085096803
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1799729364
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1246049661
MK059956 human USA NA Oxford NA cell-culture serotype 8,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1209386282
MK059955 human USA NA Oxford NA cell-culture serotype 7,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1146067416
MK059954 human USA NA Oxford NA cell-culture serotype 6,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1521050249
MK059953 human USA NA Oxford NA cell-culture serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1205256004
MK059952 human USA NA Oxford NA cell-culture serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1435711040
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1373976342
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1414369634
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1185218567
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1182553957
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1205035971
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1373976342
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1288868860
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1275349256
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1428571429
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1311992786
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1378525933
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1383075523
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1387625114
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1373976342
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1383075523
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1405823476
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1378525933
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1373976342
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1392174704
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1311992786
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1316501353
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1275349256
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1288868860
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1279855791
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1288868860
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1275349256
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1297881929
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1275349256
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1279855791
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1284362325
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1275349256
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1173561151
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1261829653
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1261829653
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1261829653
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1261829653
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1261829653
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1266336187
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1423407140
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1423407140
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1423407140
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1401911698
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1401911698
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1392808375
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.0748543254
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1302975654
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1436963398
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.0484522207
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1279855791
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1288868860
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1173561151
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.0743727599
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1432444645
MG571777 human VEN 2015 NA NA stool serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1196043165
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1205035971
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1730072464
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1214028777
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1218525180
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1297881929
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1779891304
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1284362325
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1288868860
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1270842722
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1270842722
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1253946775
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1233619521
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1355777980
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1383705052
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.0757168459
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.0552064632
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1388638413
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1243803515
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1887133183
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1404697380
MK059956 human USA NA Oxford NA cell-culture serotype 8,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1192950746
MK059955 human USA NA Oxford NA cell-culture serotype 7,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1680180180
MK059954 human USA NA Oxford NA cell-culture serotype 6,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1707427536
MK059953 human USA NA Oxford NA cell-culture serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1332728921
MK059952 human USA NA Oxford NA cell-culture serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1319381256
MK059951 human USA NA Oxford NA cell-culture serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1241007194
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1481144934
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1338155515
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1101083032
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1103106709
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1125619090
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1476601545
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.0238523852
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.0225022502
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1347806422
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.0418730302
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1485688323
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1485688323
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1490231713
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1476601545
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1485688323
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1235801908
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1490231713
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1481144934
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.1494775102
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059949 human USA NA Oxford NA cell-culture serotype 1,0.0414227825
