Species 1,Species 2,Dist
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1866303690
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1838190650
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1839708561
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1838190650
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.0644625604
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.0641606280
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.0635567633
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2370572207
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1791496444
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1839708561
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1666666667
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1884452511
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1888989716
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1814882033
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2354365259
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1810868245
MG571777 human VEN 2015 NA NA stool serotype 3,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1831518451
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1949485783
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2340006066
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1955535390
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1960072595
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1875378100
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2361237489
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1798245614
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1775559589
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1834543255
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1799758016
KF211475 human CHN 2010 NA JZ NA serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1792310021
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1458238593
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.0182586389
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.0579710145
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2361930701
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1741700773
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1794522621
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1786146400
NC 030922 NA IND 2004 NA V1347 NA serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2128787879
JQ403108 human CHN 2010 NA DL030 stool serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1920801092
MK059956 human USA NA Oxford NA cell-culture serotype 8,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1261179324
MK059955 human USA NA Oxford NA cell-culture serotype 7,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2428787879
MK059954 human USA NA Oxford NA cell-culture serotype 6,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.2343039126
MK059953 human USA NA Oxford NA cell-culture serotype 5,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1818181818
MK059952 human USA NA Oxford NA cell-culture serotype 4,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.0719782707
MK059951 human USA NA Oxford NA cell-culture serotype 3,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1947973382
MK059950 human USA NA Oxford NA cell-culture serotype 2,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1678025140
MK059949 human USA NA Oxford NA cell-culture serotype 1,DQ344027 NA CHN NA NA Guangzhou NA serotype 4,0.1799758016
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.0994416780
OR222910 human CHN 2021 NA SY2106 stool serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1853369763
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1850166818
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1860254083
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1866303690
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.0982344952
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1772534785
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1772534785
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1860288535
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1888334090
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1004979629
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1000452694
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1006488607
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1007997586
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1000452694
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1121170967
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.0997434737
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1007997586
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1007997586
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1883794825
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1883794825
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1758923170
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1772534785
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1775559589
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1761947973
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1778584392
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1769509982
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1784633999
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1783121597
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1764972777
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1783121597
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1845130067
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1718088324
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1715063521
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1716575923
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1718088324
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1718088324
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1716575923
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1876138434
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1877656345
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1876138434
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1019021739
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1020531401
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1016002415
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2428095671
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1894386443
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1857923497
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1839393939
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1746823956
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1746823956
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1849667272
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2330155848
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1841226472
MG571777 human VEN 2015 NA NA stool serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1849667272
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1967634604
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2350621777
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1950998185
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1964609800
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1751361162
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2364270549
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1822444041
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1825468845
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1875378100
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1822444041
KF211475 human CHN 2010 NA JZ NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1846805934
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1584053358
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.0970273125
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.0981280193
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2336208201
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1832651205
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1917082766
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1848154870
NC 030922 NA IND 2004 NA V1347 NA serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2174242424
JQ403108 human CHN 2010 NA DL030 stool serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1863146715
MK059956 human USA NA Oxford NA cell-culture serotype 8,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1550704866
MK059955 human USA NA Oxford NA cell-culture serotype 7,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2416666667
MK059954 human USA NA Oxford NA cell-culture serotype 6,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.2326357295
MK059953 human USA NA Oxford NA cell-culture serotype 5,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1769453327
MK059952 human USA NA Oxford NA cell-culture serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.0778632866
MK059951 human USA NA Oxford NA cell-culture serotype 3,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1960072595
MK059950 human USA NA Oxford NA cell-culture serotype 2,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1746175981
MK059949 human USA NA Oxford NA cell-culture serotype 1,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1754385965
DQ344027 NA CHN NA NA Guangzhou NA serotype 4,DQ070852 NA BRA NA NA Goiania-GO-12-95-Brazil NA serotype 4,0.1004979629
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1893491124
OR222910 human CHN 2021 NA SY2106 stool serotype 5,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.0735735736
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1757082580
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1729786595
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1740306583
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1890456683
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1829121540
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1829121540
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.0772119573
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1790820166
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1888939463
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1891973904
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1893491124
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1887422242
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1891973904
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1964800486
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1895008345
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1888939463
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1891973904
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1801354402
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1801354402
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1832129964
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1842659446
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1833634176
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1838146811
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1838146811
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1836642599
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1854693141
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1841155235
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1826113117
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1832129964
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1726780884
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1814079422
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1811070999
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1812575211
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1814079422
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1814079422
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1814079422
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.0746246246
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.0744744745
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.0746246246
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,DQ028633 NA BRA NA NA Goiania-GO-12-94-Brazil stool serotype 5,0.1898907104
