Species 1,Species 2,Dist
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2361652377
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2372044687
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2366848532
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2366848532
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2353858145
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2392829306
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2330475448
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2327877371
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2322681216
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2325279293
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2327877371
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2327877371
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2325279293
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2510449321
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2513061651
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2510449321
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0763457557
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0763457557
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0760869565
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2572096648
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2497387670
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2665106604
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2379838919
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2515673981
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2218750000
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2340867758
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2343465835
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2317485061
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2639105564
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2497387670
MG571777 human VEN 2015 NA NA stool serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2338269680
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2676019745
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2587376109
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2673421668
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2681215900
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2348661990
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2595200835
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2304494674
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2294102364
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2359054300
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2301896597
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2328909706
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1823161189
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0662525880
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.0696169772
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2678107124
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2243088159
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2320083138
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2322681216
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2830729167
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2502612330
MK059956 human USA NA Oxford NA cell-culture serotype 8,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.1807511737
MK059955 human USA NA Oxford NA cell-culture serotype 7,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2593750000
MK059954 human USA NA Oxford NA cell-culture serotype 6,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2589984351
MK059953 human USA NA Oxford NA cell-culture serotype 5,MK059952 human USA NA Oxford NA cell-culture serotype 4,0.2489550679
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2740971681
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2451811874
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1138335886
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1146707348
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1172133232
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2733177449
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2404707086
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2414939882
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2438961707
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2356101305
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2761756300
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2746167836
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2746167836
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2751363991
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2746167836
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2808521694
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2748765913
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2759158223
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2740971681
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2412381683
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2414939882
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2427730877
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2414939882
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2417498081
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2414939882
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2417498081
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2409823484
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2425172678
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2414939882
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2407265285
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2409823484
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1136536995
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2404707086
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2412381683
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2409823484
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2404707086
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2404707086
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2412381683
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2469802107
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2467232074
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2469802107
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2769550533
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2769550533
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2759158223
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0877192982
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2464662041
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2059123344
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2432847276
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2449241840
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2394078612
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2432847276
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2430289076
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1128909230
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2054026504
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2464662041
MG571777 human VEN 2015 NA NA stool serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1144164760
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0218662599
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2321981424
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0261886601
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.0221205187
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2427730877
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2324561404
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2384241494
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2394474290
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2384241494
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2384241494
KF211475 human CHN 2010 NA JZ NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2410965924
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2437082691
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2743569758
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2756560145
KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2025993884
KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2425172678
KC342249 human CHN 2012 NA km1 stool-sample serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2376566897
JN887820 human KOR 2006 lhar-2011-kor NA stool serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2404707086
NC 030922 NA IND 2004 NA V1347 NA serotype 1,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2969230769
JQ403108 human CHN 2010 NA DL030 stool serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2464662041
MK059956 human USA NA Oxford NA cell-culture serotype 8,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2455059065
MK059955 human USA NA Oxford NA cell-culture serotype 7,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.1847604485
MK059954 human USA NA Oxford NA cell-culture serotype 6,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2293601651
MK059953 human USA NA Oxford NA cell-culture serotype 5,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2454381907
MK059952 human USA NA Oxford NA cell-culture serotype 4,MK059951 human USA NA Oxford NA cell-culture serotype 3,0.2722785139
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2296875000
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2487139918
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2049705355
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2059724349
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2075038285
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2291666667
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2282859339
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2277735076
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2476851852
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2290545734
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2281250000
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2291666667
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2299479167
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2281250000
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2291666667
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2367187500
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2283854167
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2278645833
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2296875000
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2303356393
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2305918524
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2277735076
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2280297207
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2285421471
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2272610812
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2277735076
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2293107866
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2282859339
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2287983602
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2275172944
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2282859339
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2057172027
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2257238022
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2257238022
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2254675890
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2257238022
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2257238022
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2254675890
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2497427984
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2497427984
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2497427984
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2335937500
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2335937500
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2341145833
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2225625319
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2474279835
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.1037544394
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2321291314
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2502572016
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.0716463415
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2267486549
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2267486549
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,MK059950 human USA NA Oxford NA cell-culture serotype 2,0.2062276672
